output_item_id,output_count,input_item_id,input_count,station,recipe_id,recipe_type
minecraft:cherry_chest_boat,1,minecraft:chest,1,CRAFTING_TABLE,cherry_chest_boat,minecraft:crafting_shapeless
minecraft:cherry_door,3,minecraft:cherry_planks,6,CRAFTING_TABLE,cherry_door,minecraft:crafting_shaped
minecraft:cherry_fence,3,minecraft:cherry_planks,4,CRAFTING_TABLE,cherry_fence,minecraft:crafting_shaped
minecraft:cherry_fence,3,minecraft:stick,2,CRAFTING_TABLE,cherry_fence,minecraft:crafting_shaped
minecraft:cherry_fence_gate,1,minecraft:cherry_planks,2,CRAFTING_TABLE,cherry_fence_gate,minecraft:crafting_shaped
minecraft:cherry_fence_gate,1,minecraft:stick,4,CRAFTING_TABLE,cherry_fence_gate,minecraft:crafting_shaped
minecraft:cherry_hanging_sign,6,minecraft:iron_chain,2,CRAFTING_TABLE,cherry_hanging_sign,minecraft:crafting_shaped
minecraft:cherry_hanging_sign,6,minecraft:stripped_cherry_log,6,CRAFTING_TABLE,cherry_hanging_sign,minecraft:crafting_shaped
minecraft:cherry_pressure_plate,1,minecraft:cherry_planks,2,CRAFTING_TABLE,cherry_pressure_plate,minecraft:crafting_shaped
minecraft:cherry_shelf,6,minecraft:stripped_cherry_log,6,CRAFTING_TABLE,cherry_shelf,minecraft:crafting_shaped
minecraft:cherry_sign,3,minecraft:cherry_planks,6,CRAFTING_TABLE,cherry_sign,minecraft:crafting_shaped
minecraft:cherry_sign,3,minecraft:stick,1,CRAFTING_TABLE,cherry_sign,minecraft:crafting_shaped
minecraft:cherry_slab,6,minecraft:cherry_planks,3,CRAFTING_TABLE,cherry_slab,minecraft:crafting_shaped
minecraft:cherry_stairs,4,minecraft:cherry_planks,6,CRAFTING_TABLE,cherry_stairs,minecraft:crafting_shaped
minecraft:cherry_trapdoor,2,minecraft:cherry_planks,6,CRAFTING_TABLE,cherry_trapdoor,minecraft:crafting_shaped
minecraft:cherry_wood,3,minecraft:cherry_log,4,CRAFTING_TABLE,cherry_wood,minecraft:crafting_shaped
minecraft:chest_minecart,1,minecraft:chest,1,CRAFTING_TABLE,chest_minecart,minecraft:crafting_shapeless
minecraft:chest_minecart,1,minecraft:minecart,1,CRAFTING_TABLE,chest_minecart,minecraft:crafting_shapeless
minecraft:chiseled_copper,1,minecraft:cut_copper_slab,2,CRAFTING_TABLE,chiseled_copper,minecraft:crafting_shaped
minecraft:chiseled_copper,4,minecraft:copper_block,1,STONECUTTER,chiseled_copper_from_copper_block_stonecutting,minecraft:stonecutting
minecraft:chiseled_copper,1,minecraft:cut_copper,1,STONECUTTER,chiseled_copper_from_cut_copper_stonecutting,minecraft:stonecutting
minecraft:chiseled_deepslate,1,minecraft:cobbled_deepslate_slab,2,CRAFTING_TABLE,chiseled_deepslate,minecraft:crafting_shaped
minecraft:chiseled_deepslate,1,minecraft:cobbled_deepslate,1,STONECUTTER,chiseled_deepslate_from_cobbled_deepslate_stonecutting,minecraft:stonecutting
minecraft:chiseled_nether_bricks,1,minecraft:nether_brick_slab,2,CRAFTING_TABLE,chiseled_nether_bricks,minecraft:crafting_shaped
minecraft:chiseled_nether_bricks,1,minecraft:nether_bricks,1,STONECUTTER,chiseled_nether_bricks_from_nether_bricks_stonecutting,minecraft:stonecutting
minecraft:chiseled_polished_blackstone,1,minecraft:polished_blackstone_slab,2,CRAFTING_TABLE,chiseled_polished_blackstone,minecraft:crafting_shaped
minecraft:chiseled_polished_blackstone,1,minecraft:blackstone,1,STONECUTTER,chiseled_polished_blackstone_from_blackstone_stonecutting,minecraft:stonecutting
minecraft:chiseled_polished_blackstone,1,minecraft:polished_blackstone,1,STONECUTTER,chiseled_polished_blackstone_from_polished_blackstone_stonecutting,minecraft:stonecutting
minecraft:chiseled_quartz_block,1,minecraft:quartz_slab,2,CRAFTING_TABLE,chiseled_quartz_block,minecraft:crafting_shaped
minecraft:chiseled_quartz_block,1,minecraft:quartz_block,1,STONECUTTER,chiseled_quartz_block_from_quartz_block_stonecutting,minecraft:stonecutting
minecraft:chiseled_red_sandstone,1,minecraft:red_sandstone_slab,2,CRAFTING_TABLE,chiseled_red_sandstone,minecraft:crafting_shaped
minecraft:chiseled_red_sandstone,1,minecraft:red_sandstone,1,STONECUTTER,chiseled_red_sandstone_from_red_sandstone_stonecutting,minecraft:stonecutting
minecraft:chiseled_resin_bricks,1,minecraft:resin_brick_slab,2,CRAFTING_TABLE,chiseled_resin_bricks,minecraft:crafting_shaped
minecraft:chiseled_resin_bricks,1,minecraft:resin_bricks,1,STONECUTTER,chiseled_resin_bricks_from_resin_bricks_stonecutting,minecraft:stonecutting
minecraft:chiseled_sandstone,1,minecraft:sandstone_slab,2,CRAFTING_TABLE,chiseled_sandstone,minecraft:crafting_shaped
minecraft:chiseled_sandstone,1,minecraft:sandstone,1,STONECUTTER,chiseled_sandstone_from_sandstone_stonecutting,minecraft:stonecutting
minecraft:chiseled_stone_bricks,1,minecraft:stone_brick_slab,2,CRAFTING_TABLE,chiseled_stone_bricks,minecraft:crafting_shaped
minecraft:chiseled_stone_bricks,1,minecraft:stone_bricks,1,STONECUTTER,chiseled_stone_bricks_from_stone_bricks_stonecutting,minecraft:stonecutting
minecraft:chiseled_stone_bricks,1,minecraft:stone,1,STONECUTTER,chiseled_stone_bricks_stone_from_stonecutting,minecraft:stonecutting
minecraft:chiseled_tuff,1,minecraft:tuff_slab,2,CRAFTING_TABLE,chiseled_tuff,minecraft:crafting_shaped
minecraft:chiseled_tuff,1,minecraft:tuff,1,STONECUTTER,chiseled_tuff_from_tuff_stonecutting,minecraft:stonecutting
minecraft:chiseled_tuff_bricks,1,minecraft:tuff_brick_slab,2,CRAFTING_TABLE,chiseled_tuff_bricks,minecraft:crafting_shaped
minecraft:chiseled_tuff_bricks,1,minecraft:polished_tuff,1,STONECUTTER,chiseled_tuff_bricks_from_polished_tuff_stonecutting,minecraft:stonecutting
minecraft:chiseled_tuff_bricks,1,minecraft:tuff_bricks,1,STONECUTTER,chiseled_tuff_bricks_from_tuff_bricks_stonecutting,minecraft:stonecutting
minecraft:chiseled_tuff_bricks,1,minecraft:tuff,1,STONECUTTER,chiseled_tuff_bricks_from_tuff_stonecutting,minecraft:stonecutting
minecraft:clay,1,minecraft:clay_ball,4,CRAFTING_TABLE,clay,minecraft:crafting_shaped
minecraft:clock,1,minecraft:gold_ingot,4,CRAFTING_TABLE,clock,minecraft:crafting_shaped
minecraft:clock,1,minecraft:redstone,1,CRAFTING_TABLE,clock,minecraft:crafting_shaped
minecraft:coal,9,minecraft:coal_block,1,CRAFTING_TABLE,coal,minecraft:crafting_shapeless
minecraft:coal,1,minecraft:coal_ore,1,FURNACE,coal_from_blasting_coal_ore,minecraft:blasting
minecraft:coal,1,minecraft:deepslate_coal_ore,1,FURNACE,coal_from_blasting_deepslate_coal_ore,minecraft:blasting
minecraft:coal,1,minecraft:coal_ore,1,FURNACE,coal_from_smelting_coal_ore,minecraft:smelting
minecraft:coal,1,minecraft:deepslate_coal_ore,1,FURNACE,coal_from_smelting_deepslate_coal_ore,minecraft:smelting
minecraft:coal_block,1,minecraft:coal,9,CRAFTING_TABLE,coal_block,minecraft:crafting_shaped
minecraft:coarse_dirt,4,minecraft:dirt,2,CRAFTING_TABLE,coarse_dirt,minecraft:crafting_shaped
minecraft:coarse_dirt,4,minecraft:gravel,2,CRAFTING_TABLE,coarse_dirt,minecraft:crafting_shaped
minecraft:coast_armor_trim_smithing_template,2,minecraft:coast_armor_trim_smithing_template,1,CRAFTING_TABLE,coast_armor_trim_smithing_template,minecraft:crafting_shaped
minecraft:coast_armor_trim_smithing_template,2,minecraft:cobblestone,1,CRAFTING_TABLE,coast_armor_trim_smithing_template,minecraft:crafting_shaped
minecraft:coast_armor_trim_smithing_template,2,minecraft:diamond,7,CRAFTING_TABLE,coast_armor_trim_smithing_template,minecraft:crafting_shaped
minecraft:cobbled_deepslate_slab,6,minecraft:cobbled_deepslate,3,CRAFTING_TABLE,cobbled_deepslate_slab,minecraft:crafting_shaped
minecraft:cobbled_deepslate_slab,2,minecraft:cobbled_deepslate,1,STONECUTTER,cobbled_deepslate_slab_from_cobbled_deepslate_stonecutting,minecraft:stonecutting
minecraft:cobbled_deepslate_stairs,4,minecraft:cobbled_deepslate,6,CRAFTING_TABLE,cobbled_deepslate_stairs,minecraft:crafting_shaped
minecraft:cobbled_deepslate_stairs,1,minecraft:cobbled_deepslate,1,STONECUTTER,cobbled_deepslate_stairs_from_cobbled_deepslate_stonecutting,minecraft:stonecutting
minecraft:cobbled_deepslate_wall,6,minecraft:cobbled_deepslate,6,CRAFTING_TABLE,cobbled_deepslate_wall,minecraft:crafting_shaped
minecraft:cobbled_deepslate_wall,1,minecraft:cobbled_deepslate,1,STONECUTTER,cobbled_deepslate_wall_from_cobbled_deepslate_stonecutting,minecraft:stonecutting
minecraft:cobblestone_slab,6,minecraft:cobblestone,3,CRAFTING_TABLE,cobblestone_slab,minecraft:crafting_shaped
minecraft:cobblestone_slab,2,minecraft:cobblestone,1,STONECUTTER,cobblestone_slab_from_cobblestone_stonecutting,minecraft:stonecutting
minecraft:cobblestone_stairs,4,minecraft:cobblestone,6,CRAFTING_TABLE,cobblestone_stairs,minecraft:crafting_shaped
minecraft:cobblestone_stairs,1,minecraft:cobblestone,1,STONECUTTER,cobblestone_stairs_from_cobblestone_stonecutting,minecraft:stonecutting
minecraft:cobblestone_wall,6,minecraft:cobblestone,6,CRAFTING_TABLE,cobblestone_wall,minecraft:crafting_shaped
minecraft:cobblestone_wall,1,minecraft:cobblestone,1,STONECUTTER,cobblestone_wall_from_cobblestone_stonecutting,minecraft:stonecutting
minecraft:comparator,1,minecraft:quartz,1,CRAFTING_TABLE,comparator,minecraft:crafting_shaped
minecraft:comparator,1,minecraft:redstone_torch,3,CRAFTING_TABLE,comparator,minecraft:crafting_shaped
minecraft:comparator,1,minecraft:stone,3,CRAFTING_TABLE,comparator,minecraft:crafting_shaped
minecraft:compass,1,minecraft:iron_ingot,4,CRAFTING_TABLE,compass,minecraft:crafting_shaped
minecraft:compass,1,minecraft:redstone,1,CRAFTING_TABLE,compass,minecraft:crafting_shaped
minecraft:conduit,1,minecraft:heart_of_the_sea,1,CRAFTING_TABLE,conduit,minecraft:crafting_shaped
minecraft:conduit,1,minecraft:nautilus_shell,8,CRAFTING_TABLE,conduit,minecraft:crafting_shaped
minecraft:cooked_beef,1,minecraft:beef,1,FURNACE,cooked_beef,minecraft:smelting
minecraft:cooked_beef,1,minecraft:beef,1,FURNACE,cooked_beef_from_campfire_cooking,minecraft:campfire_cooking
minecraft:cooked_beef,1,minecraft:beef,1,FURNACE,cooked_beef_from_smoking,minecraft:smoking
minecraft:cooked_chicken,1,minecraft:chicken,1,FURNACE,cooked_chicken,minecraft:smelting
minecraft:cooked_chicken,1,minecraft:chicken,1,FURNACE,cooked_chicken_from_campfire_cooking,minecraft:campfire_cooking
minecraft:cooked_chicken,1,minecraft:chicken,1,FURNACE,cooked_chicken_from_smoking,minecraft:smoking
minecraft:cooked_cod,1,minecraft:cod,1,FURNACE,cooked_cod,minecraft:smelting
minecraft:cooked_cod,1,minecraft:cod,1,FURNACE,cooked_cod_from_campfire_cooking,minecraft:campfire_cooking
minecraft:cooked_cod,1,minecraft:cod,1,FURNACE,cooked_cod_from_smoking,minecraft:smoking
minecraft:cooked_mutton,1,minecraft:mutton,1,FURNACE,cooked_mutton,minecraft:smelting
minecraft:cooked_mutton,1,minecraft:mutton,1,FURNACE,cooked_mutton_from_campfire_cooking,minecraft:campfire_cooking
minecraft:cooked_mutton,1,minecraft:mutton,1,FURNACE,cooked_mutton_from_smoking,minecraft:smoking
minecraft:cooked_porkchop,1,minecraft:porkchop,1,FURNACE,cooked_porkchop,minecraft:smelting
minecraft:cooked_porkchop,1,minecraft:porkchop,1,FURNACE,cooked_porkchop_from_campfire_cooking,minecraft:campfire_cooking
minecraft:cooked_porkchop,1,minecraft:porkchop,1,FURNACE,cooked_porkchop_from_smoking,minecraft:smoking
minecraft:cooked_rabbit,1,minecraft:rabbit,1,FURNACE,cooked_rabbit,minecraft:smelting
minecraft:cooked_rabbit,1,minecraft:rabbit,1,FURNACE,cooked_rabbit_from_campfire_cooking,minecraft:campfire_cooking
minecraft:cooked_rabbit,1,minecraft:rabbit,1,FURNACE,cooked_rabbit_from_smoking,minecraft:smoking
minecraft:cooked_salmon,1,minecraft:salmon,1,FURNACE,cooked_salmon,minecraft:smelting
minecraft:cooked_salmon,1,minecraft:salmon,1,FURNACE,cooked_salmon_from_campfire_cooking,minecraft:campfire_cooking
minecraft:cooked_salmon,1,minecraft:salmon,1,FURNACE,cooked_salmon_from_smoking,minecraft:smoking
minecraft:cookie,8,minecraft:cocoa_beans,1,CRAFTING_TABLE,cookie,minecraft:crafting_shaped
minecraft:cookie,8,minecraft:wheat,2,CRAFTING_TABLE,cookie,minecraft:crafting_shaped
minecraft:copper_axe,1,minecraft:stick,2,CRAFTING_TABLE,copper_axe,minecraft:crafting_shaped
minecraft:copper_bars,16,minecraft:copper_ingot,6,CRAFTING_TABLE,copper_bars,minecraft:crafting_shaped
minecraft:copper_block,1,minecraft:copper_ingot,9,CRAFTING_TABLE,copper_block,minecraft:crafting_shaped
minecraft:copper_boots,1,minecraft:copper_ingot,4,CRAFTING_TABLE,copper_boots,minecraft:crafting_shaped
minecraft:copper_bulb,4,minecraft:blaze_rod,1,CRAFTING_TABLE,copper_bulb,minecraft:crafting_shaped
minecraft:copper_bulb,4,minecraft:copper_block,3,CRAFTING_TABLE,copper_bulb,minecraft:crafting_shaped
minecraft:copper_bulb,4,minecraft:redstone,1,CRAFTING_TABLE,copper_bulb,minecraft:crafting_shaped
minecraft:copper_chain,1,minecraft:copper_ingot,1,CRAFTING_TABLE,copper_chain,minecraft:crafting_shaped
minecraft:copper_chain,1,minecraft:copper_nugget,2,CRAFTING_TABLE,copper_chain,minecraft:crafting_shaped
minecraft:copper_chest,1,minecraft:chest,1,CRAFTING_TABLE,copper_chest,minecraft:crafting_shaped
minecraft:copper_chest,1,minecraft:copper_ingot,8,CRAFTING_TABLE,copper_chest,minecraft:crafting_shaped
minecraft:copper_chestplate,1,minecraft:copper_ingot,8,CRAFTING_TABLE,copper_chestplate,minecraft:crafting_shaped
minecraft:copper_door,3,minecraft:copper_ingot,6,CRAFTING_TABLE,copper_door,minecraft:crafting_shaped
minecraft:copper_grate,4,minecraft:copper_block,4,CRAFTING_TABLE,copper_grate,minecraft:crafting_shaped
minecraft:copper_grate,4,minecraft:copper_block,1,STONECUTTER,copper_grate_from_copper_block_stonecutting,minecraft:stonecutting
minecraft:copper_helmet,1,minecraft:copper_ingot,5,CRAFTING_TABLE,copper_helmet,minecraft:crafting_shaped
minecraft:copper_hoe,1,minecraft:stick,2,CRAFTING_TABLE,copper_hoe,minecraft:crafting_shaped
minecraft:copper_ingot,9,minecraft:copper_block,1,CRAFTING_TABLE,copper_ingot,minecraft:crafting_shapeless
minecraft:copper_ingot,1,minecraft:copper_nugget,9,CRAFTING_TABLE,copper_ingot_from_nuggets,minecraft:crafting_shaped
minecraft:copper_ingot,9,minecraft:waxed_copper_block,1,CRAFTING_TABLE,copper_ingot_from_waxed_copper_block,minecraft:crafting_shapeless
minecraft:copper_ingot,1,minecraft:copper_ore,1,FURNACE,copper_ingot_from_blasting_copper_ore,minecraft:blasting
minecraft:copper_ingot,1,minecraft:deepslate_copper_ore,1,FURNACE,copper_ingot_from_blasting_deepslate_copper_ore,minecraft:blasting
minecraft:copper_ingot,1,minecraft:raw_copper,1,FURNACE,copper_ingot_from_blasting_raw_copper,minecraft:blasting
minecraft:copper_ingot,1,minecraft:copper_ore,1,FURNACE,copper_ingot_from_smelting_copper_ore,minecraft:smelting
minecraft:copper_ingot,1,minecraft:deepslate_copper_ore,1,FURNACE,copper_ingot_from_smelting_deepslate_copper_ore,minecraft:smelting
minecraft:copper_ingot,1,minecraft:raw_copper,1,FURNACE,copper_ingot_from_smelting_raw_copper,minecraft:smelting
minecraft:copper_lantern,1,minecraft:copper_nugget,8,CRAFTING_TABLE,copper_lantern,minecraft:crafting_shaped
minecraft:copper_lantern,1,minecraft:copper_torch,1,CRAFTING_TABLE,copper_lantern,minecraft:crafting_shaped
minecraft:copper_leggings,1,minecraft:copper_ingot,7,CRAFTING_TABLE,copper_leggings,minecraft:crafting_shaped
minecraft:copper_nugget,9,minecraft:copper_ingot,1,CRAFTING_TABLE,copper_nugget,minecraft:crafting_shapeless
minecraft:copper_nugget,1,minecraft:copper_axe,1,FURNACE,copper_nugget_from_blasting,minecraft:blasting
minecraft:copper_nugget,1,minecraft:copper_axe,1,FURNACE,copper_nugget_from_smelting,minecraft:smelting
minecraft:copper_pickaxe,1,minecraft:stick,2,CRAFTING_TABLE,copper_pickaxe,minecraft:crafting_shaped
minecraft:copper_shovel,1,minecraft:stick,2,CRAFTING_TABLE,copper_shovel,minecraft:crafting_shaped
minecraft:copper_spear,1,minecraft:stick,2,CRAFTING_TABLE,copper_spear,minecraft:crafting_shaped
minecraft:copper_sword,1,minecraft:stick,1,CRAFTING_TABLE,copper_sword,minecraft:crafting_shaped
minecraft:copper_torch,4,minecraft:charcoal,1,CRAFTING_TABLE,copper_torch,minecraft:crafting_shaped
minecraft:copper_torch,4,minecraft:copper_nugget,1,CRAFTING_TABLE,copper_torch,minecraft:crafting_shaped
minecraft:copper_torch,4,minecraft:stick,1,CRAFTING_TABLE,copper_torch,minecraft:crafting_shaped
minecraft:copper_trapdoor,1,minecraft:copper_ingot,4,CRAFTING_TABLE,copper_trapdoor,minecraft:crafting_shaped
minecraft:cracked_deepslate_bricks,1,minecraft:deepslate_bricks,1,FURNACE,cracked_deepslate_bricks,minecraft:smelting
minecraft:cracked_deepslate_tiles,1,minecraft:deepslate_tiles,1,FURNACE,cracked_deepslate_tiles,minecraft:smelting
minecraft:cracked_nether_bricks,1,minecraft:nether_bricks,1,FURNACE,cracked_nether_bricks,minecraft:smelting
minecraft:cracked_polished_blackstone_bricks,1,minecraft:polished_blackstone_bricks,1,FURNACE,cracked_polished_blackstone_bricks,minecraft:smelting
minecraft:cracked_stone_bricks,1,minecraft:stone_bricks,1,FURNACE,cracked_stone_bricks,minecraft:smelting
minecraft:crafter,1,minecraft:crafting_table,1,CRAFTING_TABLE,crafter,minecraft:crafting_shaped
minecraft:crafter,1,minecraft:dropper,1,CRAFTING_TABLE,crafter,minecraft:crafting_shaped
minecraft:crafter,1,minecraft:iron_ingot,5,CRAFTING_TABLE,crafter,minecraft:crafting_shaped
minecraft:crafter,1,minecraft:redstone,2,CRAFTING_TABLE,crafter,minecraft:crafting_shaped
minecraft:creaking_heart,1,minecraft:pale_oak_log,2,CRAFTING_TABLE,creaking_heart,minecraft:crafting_shaped
minecraft:creaking_heart,1,minecraft:resin_block,1,CRAFTING_TABLE,creaking_heart,minecraft:crafting_shaped
minecraft:creeper_banner_pattern,1,minecraft:creeper_head,1,CRAFTING_TABLE,creeper_banner_pattern,minecraft:crafting_shapeless
minecraft:creeper_banner_pattern,1,minecraft:paper,1,CRAFTING_TABLE,creeper_banner_pattern,minecraft:crafting_shapeless
minecraft:crimson_button,1,minecraft:crimson_planks,1,CRAFTING_TABLE,crimson_button,minecraft:crafting_shapeless
minecraft:crimson_door,3,minecraft:crimson_planks,6,CRAFTING_TABLE,crimson_door,minecraft:crafting_shaped
minecraft:crimson_fence,3,minecraft:crimson_planks,4,CRAFTING_TABLE,crimson_fence,minecraft:crafting_shaped
minecraft:crimson_fence,3,minecraft:stick,2,CRAFTING_TABLE,crimson_fence,minecraft:crafting_shaped
minecraft:crimson_fence_gate,1,minecraft:crimson_planks,2,CRAFTING_TABLE,crimson_fence_gate,minecraft:crafting_shaped
minecraft:crimson_fence_gate,1,minecraft:stick,4,CRAFTING_TABLE,crimson_fence_gate,minecraft:crafting_shaped
minecraft:crimson_hanging_sign,6,minecraft:iron_chain,2,CRAFTING_TABLE,crimson_hanging_sign,minecraft:crafting_shaped
minecraft:crimson_hanging_sign,6,minecraft:stripped_crimson_stem,6,CRAFTING_TABLE,crimson_hanging_sign,minecraft:crafting_shaped
minecraft:crimson_hyphae,3,minecraft:crimson_stem,4,CRAFTING_TABLE,crimson_hyphae,minecraft:crafting_shaped
minecraft:crimson_pressure_plate,1,minecraft:crimson_planks,2,CRAFTING_TABLE,crimson_pressure_plate,minecraft:crafting_shaped
minecraft:crimson_shelf,6,minecraft:stripped_crimson_stem,6,CRAFTING_TABLE,crimson_shelf,minecraft:crafting_shaped
minecraft:crimson_sign,3,minecraft:crimson_planks,6,CRAFTING_TABLE,crimson_sign,minecraft:crafting_shaped
minecraft:crimson_sign,3,minecraft:stick,1,CRAFTING_TABLE,crimson_sign,minecraft:crafting_shaped
minecraft:crimson_slab,6,minecraft:crimson_planks,3,CRAFTING_TABLE,crimson_slab,minecraft:crafting_shaped
minecraft:crimson_stairs,4,minecraft:crimson_planks,6,CRAFTING_TABLE,crimson_stairs,minecraft:crafting_shaped
minecraft:crimson_trapdoor,2,minecraft:crimson_planks,6,CRAFTING_TABLE,crimson_trapdoor,minecraft:crafting_shaped
minecraft:crossbow,1,minecraft:iron_ingot,1,CRAFTING_TABLE,crossbow,minecraft:crafting_shaped
minecraft:crossbow,1,minecraft:stick,3,CRAFTING_TABLE,crossbow,minecraft:crafting_shaped
minecraft:crossbow,1,minecraft:string,2,CRAFTING_TABLE,crossbow,minecraft:crafting_shaped
minecraft:crossbow,1,minecraft:tripwire_hook,1,CRAFTING_TABLE,crossbow,minecraft:crafting_shaped
minecraft:cut_copper,4,minecraft:copper_block,4,CRAFTING_TABLE,cut_copper,minecraft:crafting_shaped
minecraft:cut_copper,4,minecraft:copper_block,1,STONECUTTER,cut_copper_from_copper_block_stonecutting,minecraft:stonecutting
minecraft:cut_copper_slab,6,minecraft:cut_copper,3,CRAFTING_TABLE,cut_copper_slab,minecraft:crafting_shaped
